conduct	complaint	nli_class	nli_contradiction_score	nli_entailment_score	nli_neutral_score	conflict
Forced labor, slave labor, child labor, sexual exploitation and human trafficking in the activities of the Company and its agents and business partners are prohibited.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.06397929042577744	0.004201591946184635	0.9318190813064575	no
Workplace haressment is prohibited.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.010058585554361343	0.003124888986349106	0.9868165850639343	no
Team leaders must promote the safety and health of everyone in the workplace.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.2566964030265808	0.00857103057205677	0.7347325086593628	no
Work team members must not prevent or hinder the entry of labor inspectors, police officers or labor auditors.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.14509280025959015	0.004942500032484531	0.8499647378921509	no
Labor inspectors, police officers or labor auditors accompany must be performed by qualified personnel trained for this purpose.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.4967033863067627	0.003937333822250366	0.49935925006866455	no
Staff members are responsible for the conservation and protection of Company assets, including data, information, facilities, machinery, equipment, vehicles and money.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.04845472052693367	0.001890073181129992	0.9496551752090454	no
Information technology resources such as telephones, e-mail, internet access, software, hardware, and others available to members of the work are for work purposes only.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.20636069774627686	0.005732509307563305	0.7879067659378052	no
Data, recordings, and information produced by staff members and kept in digital copy or on Company information systems are the sole property of the Company.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.2317901849746704	0.0037168762646615505	0.764492928981781	no
Staff members must identify, store and secure records of all data produced, received and transmitted at the Company.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.17981956899166107	0.004891511518508196	0.8152889013290405	no
The destruction of data required by court to be used in legal litigation is a crime and harms the Company.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.10889670252799988	0.006186334416270256	0.8849169015884399	no
If the staff member is unsure about which data to submit or what to do with the data, Company lawyers must be consulted.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	contradiction	0.4993390738964081	0.00420529767870903	0.4964556097984314	no
The privacy of registration, information, operation and contract data of customers, suppliers and business partners must be preserved by staff members.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.14762891829013824	0.0038626203313469887	0.8485084176063538	no
Team members are prohibited from promising, offering or giving, directly or indirectly, advantages, favors, gifts or anything to influence Company customers and customer representatives.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.027527952566742897	0.004264397546648979	0.968207597732544	no
Work team members are required to draw up objective contracts without ambiguity or omission in accordance with local law.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.10325632244348526	0.0035425620153546333	0.8932011127471924	no
Work team members who drafted the contract are responsible for errors in the contract and may be dismissed.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.032279130071401596	0.0032512980978935957	0.9644695520401001	no
Limiting, distorting or harming free competition and free enterprise is prohibited.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.15758827328681946	0.006701417732983828	0.835710346698761	no
Competition fraud is prohibited.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.32684043049812317	0.009568433277308941	0.6635911464691162	no
It is forbidden to make agreements, express or implied, with competitors with the intention to divide customers and territories.	B, employee, machine operator, refused to use ear protector on april 28, 2018.	neutral	0.16259291768074036	0.008777164854109287	0.8286299705505371	no
